kml_name;kml_description;longitude;latitude;height
Astara;Iran;48.86923927;38.42482942;0
Firuzkuh;Iran;52.76237242;35.75586197;0
Amol;IranAmard;52.35468028;36.47008625;0
Artavil;Iran;48.28883475;38.24812876;0
Gerd;Iran;51.58246831;30.67080587;0
Gabae;Iran;51.57023506;32.64838103;0
Pura;Iran;60.4479618;27.20123069;0
Tappeh Hessar;Iran;54.35007824;36.1669936;0
Tabriz;Iran;46.29594433;38.08194258;0
Zadrakarta;Iran;53.05608756;36.56306513;0
Bastam;Iran;55.00104474;36.48248397;0
Verk?na;Iran;54.43103546;36.84002767;0
Shahrud;Iran;54.96566054;36.42039456;0
Qazvin;Iran;50.01319873;36.27149597;0
Bam;Iran;56.82998871;37.34631074;0
Ashur;IraqAssyrian;43.26025495;35.45755292;0
Arbil;IraqAssyrian;44.00910353;36.1913083;0
Shaduppum(Tell Harmal);IraqAssyrian;44.46680786;33.30968084;0
Dur-Sharrukin;IraqAssyrianfounded 713 BC;43.22818589;36.50971796;0
Tutub (Khafajah);Iraq;44.55613368;33.35622388;0
Nineveh;IraqAssyrian;43.15221964;36.36589512;0
Nimrod(Kalhu);IraqAssyrian;43.33349398;36.10041476;0
Nippur;IraqChaldean;45.23033101;32.12641529;0
Seleucia;Iraqexpanded by Greeksfirst Seleucid capital;44.51789564;33.13393945;0
Hit;IraqChaldean;42.81274724;33.65208536;0
Agargouf(Dur-Kurigalzu);IraqChaldean;44.20292849;33.35342823;0
Suruppak;IraqChaldean;45.50904512;31.77834467;0
Sippar-Amnanum;IraqChaldean;44.29934775;33.0991589;0
Sippar;IraqChaldean;44.25336937;33.05927422;0
Eridu;IraqChaldean;45.99678582;30.81743419;0
Larsa;IraqChaldean;45.85450146;31.28723717;0
Lagash;IraqChaldean;46.5787636;31.38974093;0
Samarra(Sumner);IraqChaldean;43.88968011;34.18664756;0
Girsu;IraqChaldean;46.17703568;31.55695812;0
Borsippa;IraqChaldean;44.34133742;32.39173088;0
Babylon(Babel);IraqChaldean;44.42499946;32.53453018;0
Ur;IraqChaldean;46.10410982;30.96340608;0
Uruk (Erech, Warka);IraqChaldean;45.64031664;31.32590105;0
Anah;Iraq;41.99490838;34.44823388;0
Amedi;Iraq;43.48710684;37.09225037;0
Samawah;IraqHimyarite;45.29056691;31.31462261;0
Kuara;IraqSumerian;46.33336459;30.83332172;0
Kish;IraqSumerian;44.65000389;32.54997135;0
Marda;IraqSumerian;44.78355807;32.06609995;0
Dilbat;Iraq;44.46661683;32.29596798;0
Tell Agrab;Iraq;44.8735453;33.3379641;0
Der;Iraq;45.93039852;33.12404377;0
Yarim Tepe;Iraq;42.35205311;36.34022372;0
Qatara;Iraq;42.449336;36.257087;0
Bad-tibira;Iraq;45.9966838;31.77495205;0
Imgur-Enlil;Iraq;43.4142303;36.22260772;0
Tell Uqair;Iraq;44.664539;32.781281;0
Hassuna;Iraq;43.21876437;36.06810868;0
Gaugamela;Iraq;43.25022229;36.35954745;0
Kutha;Iraq;44.61093494;32.76126317;0
Jemdet Nasr;Iraq;44.77797078;32.71744427;0
Hatra;Iraq;42.71946628;35.5862117;0
Adab;Iraq;45.96920479;31.94733727;0
Arrapha;Iraq;44.3955917;35.46989388;0
Isin;Iraq;45.27012798;31.88419015;0
Perisapora(Anbar);Iraq;43.71588317;33.37852681;0
Birtha;Iraq;43.69527361;34.59675227;0
Eshnunna;Iraq;44.75014712;33.74995074;0
Kisurra;Iraq;45.4794361;31.83938095;0
Umma;Iraq;45.86752054;31.63480772;0
Zabala;Iraq;45.87119687;31.73627871;0
Gasur(Nuzi);Iraq;44.25477822;35.36981398;0
Basra;Iraq;47.82668834;30.45964439;0
Ctesiphon(Opis);Iraq;44.58110968;33.09332179;0
Alqosh;Iraq;43.096052;36.73591065;0
Tutub (Khafajah);Iraq;44.64614028;33.6341255;0
Jerusalem;Israel;35.23510104;31.77399779;0
Eglon;IsraelCanaaniteHivite;34.76649853;31.50059298;0
Gerar;IsraelCanaanHivite;34.56110929;31.39386799;0
Gaza(Azzah);IsraelHivite CityFounded as AzzahHiveites were driven out by the Philistines;34.43919836;31.52539607;0
Ashkelon;IsraelHivite city;34.55322047;31.66560979;0
Ashdod;IsraelHivite city;34.63657364;31.80194395;0
Rama;Israel;35.36826073;32.93788385;0
Cala-c'Aliya;Israel;34.97161866;32.19226538;0
Baalshalisha;Israel;35.04476532;32.15294407;0
Anathoth;IsraelCanaanite town;35.26213973;31.81406157;0
Beeroth;IsraelCanaanite;35.21636537;31.90298648;0
Achshaph;Israel;35.17378894;32.95195301;0
Salfit;Israel;35.18010465;32.08557349;0
Haki;Israel;35.27424114;33.01696437;0
Jericho;IsraelCanaanite;35.45174928;31.85203003;0
Gibeon;IsraelCanaanite;35.18602269;31.84675569;0
Lachish;IsraelCanaanite;34.8482861;31.56566806;0
Gezer;IsraelCanaanite;34.92021338;31.85929894;0
Ai;IsraelCanaanite;35.26265967;31.91633001;0
Samaria;IsraelIsraelite;35.19165252;32.27618513;0
Gophnah;Israel;35.2159444;31.96208996;0
Hyrkania;Hasmonian fortress;35.36551881;31.71928205;0
Rapha;IsraelHittite;34.25234839;31.287882;0
Arba(Hebron);IsraelHittite CityFirst capital of King David of IsrealFounded as Arba the Hittite father of the Anakims;35.09648085;31.53414675;0
Acre;IsraelPhoenician city;35.06853643;32.92201261;0
Tamar;Israel;35.25922337;30.80768135;0
En-gannim;Israel;35.30386878;32.46445175;0
Ahlab;Israel;35.4431201;33.0269733;0
Dothan;Israel;35.18096512;32.42091987;0
Aroer;Israel;34.9803478;31.14923829;0
Zik'-lag;Israel;34.87347279;31.37361217;0
Arad;Israel;35.12545564;31.28074544;0
Taanach;Israel;35.21768747;32.51846517;0
Masada;Israel;35.35590476;31.31598702;0
En Gedi;Israel;35.3891088;31.44938305;0
Hepher;Israel;34.88370659;32.36806574;0
Achshaph;Israel;35.15144984;32.87290939;0
Jezreel;Israel;35.32952012;32.55546175;0
Achzib;Israel;35.10628456;33.04822352;0
Kedesh;Israel;35.53449802;33.11415357;0
Abel-Beth-Maacah;Israel;35.57853273;33.26832925;0
Hazor;IsraelCanaanite;35.56899915;33.01699396;0
Adar;Israel;35.64988679;32.85177187;0
Chorazin;Israel;35.55553194;32.91005136;0
Kursi;Israel;35.65084409;32.82539081;0
Cana;Israel;35.34173291;32.74766344;0
Chinnereth(Gennesaret);Israel;35.51134839;32.85910532;0
Rakkath(Tiberias);Israel;35.53432638;32.7965259;0
Endor;Israel;35.39029746;32.61834203;0
Magdala;Israel;35.52423545;32.84705798;0
Capernaum;Israel;35.57865093;32.88394105;0
Daberath;Israel;35.37323856;32.69411591;0
Nain;Israel;35.34783857;32.63263095;0
Megiddo;Israel;35.18459921;32.58149053;0
Shunem;Israel;35.33545694;32.60700711;0
Jokneam;Israel;35.112928;32.66235903;0
Beth-Shearim;Israel;35.12920927;32.7039611;0
Shimron;Israel;35.21442676;32.70715802;0
Nazareth;Israel;35.3033954;32.69781054;0
Tirzah;Israel;35.29272747;32.27210353;0
Ophrah;Israel;35.28996275;32.61044799;0
Salim;Israel;35.33037123;32.21092831;0
Sychar;Israel;35.30974346;32.20421689;0
Beth-Shean (Scythopolis);IsraelBecame one of the Ten Cities of the Decapolis;35.50455094;32.5039998;0
Thebez;Israel;35.36608715;32.32355572;0
Bezek;Israel;35.4000374;32.36760002;0
Shechem;Israel;35.2835231;32.21325086;0
Bethel;Israel;35.23491682;31.92463423;0
Tappuah;Israel;35.23556927;32.11720673;0
Ophrah(Ephraim);Israel;35.30104085;31.95424258;0
Shiloh;Israel;35.2886533;32.05696945;0
Jattir;Israel;35.06730657;31.40309432;0
Gathsemane;Israel;35.2414253;31.77926431;0
Golgotha;Israel;35.23037169;31.77804923;0
Mizpah;Israel;35.18109065;31.83299526;0
Bethpage;Israel;35.2508646;31.77598239;0
Bethesda;Israel;35.23632895;31.78238442;0
Bethany;Israel;35.25882756;31.77149;0
Beth-Aven;Israel;35.25003248;31.8957883;0
Geba;Israel;35.25632169;31.85980831;0
Gibeah of Benjamin;Israel;35.23110282;31.82675041;0
Beth-Horon the Lower;Israel;35.12241318;31.88080621;0
Aijalon;Israel;35.02608942;31.84347284;0
Bozez;Israel;35.28957237;31.85571671;0
Socoh;Israel;34.9740461;31.68207795;0
Efron;Israel;35.14429695;31.79667147;0
Jarmuth;Israel;34.97068135;31.70999505;0
Azekah;Israel;34.93604922;31.69993583;0
Elath;Israel;34.95450593;29.55874561;0
Maresha;Israel;34.90048245;31.59225121;0
Debir;Israel;34.96071758;31.41451779;0
Adoraim;Israel;34.98490153;31.52010301;0
Dor;IsraelCanaanite;34.91998219;32.61327758;0
Ezion Geber;Israel;35.02543149;29.75981037;0
Timnah;Israel;34.98354197;29.76415293;0
Bethlehem;Israel;35.20742649;31.70577011;0
Beersheba;Israel;34.82279766;31.24779247;0
Gath;Israel;34.84549872;31.69648252;0
Beth-Shemesh;Israel;34.97492416;31.75071841;0
Ekron;Israel;34.85258347;31.77796321;0
Japha;Israel;34.75181605;32.05318512;0
Ceasarea;Israel;34.8928484;32.50014013;0
Untitled Placemark;;35.68691093;32.87137575;0
Elkosh;Israel;35.32515344;33.03506724;0
Yodfat;Israel;35.27244879;32.83769588;0
Cabul;Israel;35.21168256;32.86698607;0
Tabgha;Israel;35.54975759;32.87326844;0
Ethri;Israel;34.97228393;31.64917064;0
Eleuthropolis(Beth Guvrin);Israel;34.89205278;31.60915457;0
Micmash;Israel;35.28017997;31.87088831;0
Mitzpah;Israel;35.21676877;31.8851007;0
Beth-Horon the Upper;Israel;35.12918207;31.85899246;0
Ramah;Israel;35.20173837;31.89637639;0
Aphek;Israel;34.93151403;32.10535934;0
Maon;Israel;35.13409905;31.40940222;0
Carmel;Israel;35.13475547;31.42366535;0
Evronah;Israel;35.01357022;29.67351592;0
Safed;Israel;35.4946;32.96864718;0
Dimona;Israel;35.03389187;31.06598233;0
Nahalal(Tell Shaddu);Israel;35.19657643;32.68987434;0
Haifa;Israel;34.99848299;32.81071067;0
Meron;Israel;35.43642465;32.98373746;0
Usha;Israel;35.14583974;32.79846539;0
Metsad Nekarot;Israel;35.01165105;30.5752893;0
Metsad Kastrah;Israel;35.0879881;30.55997154;0
Avdat;IsraelNabatean;34.77416628;30.79448269;0
Metsad Saharonim;Israel;34.9388364;30.60404529;0
Scorpions' Ascent;;35.12234266;30.90880982;0
Mesad Tamar;Roman/Numidian fortressto protect trade route;35.24723732;31.02336045;0
Scorpions' Ascent;;35.11726997;30.91233099;0
Scorpions' Ascent;;35.1235042;30.90466988;0
Khan Moa;Israel;35.16166693;30.54128653;0
Scorpions' Ascent;;35.13046434;30.8993529;0
Mahmal;Israel;34.9284398;30.68906692;0
Memphis;Israel;35.06419098;31.02555523;0
Yotvetah;IsraelNabetian/Roman fort;35.06198997;29.89080143;0
Arbel;Israel;35.48398614;32.81579585;0
Shuni;Israel;34.94848462;32.5342291;0
Kiryat Sefer;Israel;35.04100102;31.92904033;0
Gittah-Hapher;Israel;35.3253749;32.73912484;0
Sepphoris;Israel;35.28012217;32.75289106;0
Arshuf(Apollonia);Israel;34.80689317;32.19515737;0
Adithaim;Israel;34.95212424;31.96375881;0
Lod;Israel;34.89606783;31.95253977;0
Tekoah;Israel;35.21408561;31.63612367;0
Sobota;Israel;34.63086508;30.88129894;0
Nessana;Israel;34.43120953;30.87674369;0
Ono;Israel;34.86324389;32.02517093;0
Anob;Israel;34.94662153;31.90249831;0
Sussiah;Israel;35.10238527;31.40635607;0
Sakhnin;Israel;35.29808859;32.8631622;0
Jabneh;Israel;34.74642431;31.86674231;0
Herodion;Israel;35.23960964;31.6682033;0
Qumran;IsraelThe town of the dead sea scrolls.It was a colony of a Jewish cult;35.45831698;31.74137987;0
Hippos-Sussita;IsraelGreekBecame one of the Ten Cities of the Decapolis;35.65970447;32.77870257;0
Alexandrium;IsraelGreek fort;35.46198948;32.09606727;0
Flavia Neapolis;IsrealRomanfounded ~ 72 AD;35.26216056;32.21884291;0
Tirat Carmel;Israel;34.972986;32.76218566;0
Azraq;Jordan;36.81525969;31.83231441;0
Sarakh;Jordan;36.36989907;32.08620417;0
Umm el-Jimal;Jordan;36.36842741;32.32663044;0
Ar the lower;Jordan;35.81889796;31.44374139;0
Untitled Placemark;;36.15416437;32.87948508;0
Beth-aram;Jordan;35.58200167;31.95116679;0
Hatita;Jordan;36.21666169;32.16659943;0
Gadda;Jordan;36.08970377;32.05289158;0
Untitled Placemark;;36.07367016;32.87948079;0
Untitled Placemark;;36.01264222;33.00596804;0
Aelana;JordanNabatean port;34.99998575;29.53074;0
Araq el-Amir;JordanGreekPtolomic;35.75192032;31.91275527;0
Tell Deir Alla / Sukkoth?;JordanCanaaniteAmorite;35.62118042;32.19642594;0
Rabbah(Aeropolis);JordanCanaanMoab;35.7413426;31.26761082;0
Kir of Moab;JordanCanaanMoab;35.70285467;31.18137668;0
Jabesh Gilead;Jordan;35.6135333;32.38108214;0
Ramoth Gilead;Jordan;36.0070944;32.56412546;0
Jahazah;Jordan;35.92035468;31.50181098;0
Raphana(Abila);JordanOne of the Ten Cities of the Decapolis;35.8697992;32.68403253;0
Gadara (Antiochia Semiramis);Jordan;35.68052469;32.65609777;0
Beth Arbel(Arabella);Jordan;35.84686999;32.56514797;0
Jerash (Gerasa);JordanBecame one of the Ten Cities of the Decapolis;35.89070886;32.28032358;0
Basienis;Jordan;36.82968254;31.88278034;0
Capitolia;Jordan;35.74537061;32.59231308;0
Betthorus;Jordan;35.86661679;31.23913806;0
Punon;Jordan;35.50093582;30.62325524;0
Dibon;Jordan;35.78182328;31.49915647;0
Machaerus;Jordan;35.63570655;31.57133154;0
Kiriathaim;Jordan;35.70433324;31.5873846;0
Adam;Jordan;35.56597107;32.10012928;0
Ataroth;Jordan;35.70139755;31.6017742;0
Rabbah(Amman);JordanAlso called PhiladelphiaBecame one of the Ten Cities of the Decapolis;35.93188539;31.95059346;0
Jazer;Jordan;35.72748868;31.94356698;0
Pella;Jordan;35.61516088;32.45042694;0
Bethany-beyond-Jordan;Jordan;35.54806832;31.83698778;0
Petra(Sela);Jordan;35.45101455;30.32463909;0
Tell Zeraa;Jordan;35.65595901;32.62061876;0
Tell Mazar;Jordan;35.60658564;32.22179788;0
Mahis;Jordan;35.76747975;31.98575267;0
Beth-Jeshimoth;Jordan;35.60124454;31.77398694;0
Medeba;Jordan;35.79208635;31.71884795;0
Shittim;Jordan;35.64409092;31.8577383;0
Hamath Gader;Jordan;35.66488204;32.68211095;0
Ir Nahash;JordanAncient Copper Mine;35.43598909;30.68038338;0
Adrou;Jordan;35.59683812;30.3297194;0
Dion;JordanBecame one of the Ten Cities of the Decapolis;35.85854638;32.59852801;0
Juhfiyeh;Jordan;35.82091562;32.49315804;0
Kufr Khall;Jordan;35.88282463;32.35769577;0
Ma'an;Jordan;35.74150567;30.19369034;0
Heshbon;JordanCanaaniteAmorite;35.80894168;31.80052683;0
Aroer;JordanCanaanAmoriteHeshbon;35.82198022;31.47180388;0
Failaka;Kuwait;48.30782471;29.43507869;0
Arqa;LebanonPhoenician;36.04576672;34.53076749;0
Laish(Dan);Canaanite cityPhoenician city;35.65260406;33.24859436;0
Athar;LebanonPhoenician;35.82188126;34.44729297;0
Baabtat;LebanonPhoenician;35.67275497;33.89093567;0
Baalbek;LebanonPhonician city;36.2067922;34.00639099;0
Beirut;LebanonPhoenician city;35.50254181;33.88472385;0
Botroun;LebanonPhoenician city;35.6597301;34.25400852;0
Amioun;LebanonPhoenician city;35.70633757;34.27296764;0
Zarephath(Sarepta);LebanonPhoenician city;35.30025295;33.43682809;0
Sidon;LebanonPhoenician city;35.37095229;33.5621327;0
Tyre;LebanonPhoenician city;35.1953151;33.26951062;0
Gebal(Byblos);LebanonPhoenician;35.64710987;34.11945959;0
Enfeh(Nephin);LebanonPhoenician town;35.726691;34.36112433;0
Ehden;LebanonPhoenician;35.96474833;34.29109362;0
Bsharri;LebanonPhoenician;35.99901401;34.23835641;0
Ushu;LebanonPhoenician city;35.21428574;33.26761269;0
Iron;Lebanon;35.41886354;33.08411348;0
Zgharta;Lebanon;35.8968153;34.40069636;0
Ijon;Lebanon;35.60751191;33.32784296;0
Zibqin;Lebanon;35.26636487;33.1674445;0
Amioun;Lebanon;35.81064066;34.29907508;0
Kanah;Lebanon;35.29939671;33.2089894;0
Afka;Lebanon;35.88978706;34.06890338;0
En-hazor;Lebanon;35.43777443;33.120904;0
Karkar;LebanonSyrian city;36.34923905;34.25039209;0
Telanissos?;Syria;36.8242615;36.31327296;0
Bat;Oman;56.74513925;23.27019542;0
Muscat (Amithoscuta);Oman;58.56185681;23.61896881;0
Ubar;Oman;53.6487697;18.25511562;0
Sumharam;Oman;54.09245598;17.0135372;0
Gerrha?;Saudi Arabia;50.19666108;25.64145775;0
Tabuk;Saudi Arabia;36.57276868;28.39082439;0
Qatif (Cateus);Saudi Arabia;49.99597875;26.56953001;0
Tarout;Saudi Arabia;50.0669894;26.57012268;0
Jubail;Saudi Arabia;49.65107673;27.00764437;0
Almahani;Saudi Arabia;40.43443639;22.49732757;0
Jeddah;Saudi Arabia;39.18690578;21.55304158;0
Mecca;Saudi Arabia;39.82774419;21.42467262;0
Medina;Saudi Arabia;39.6444666;24.48475529;0
Meda'in Salah;Saudi Arabia;37.95103988;26.79671195;0
Tayma;Saudi ArabiaArab (Tema);38.5504506;27.62610101;0
Yanbu;Saudi Arabia;38.06884084;24.09291149;0
Dedan;Saudi ArabiaDedanite ( also called Lihyanites);37.92359128;26.60653793;0
Najran;Saudi Arabia;44.12927184;17.49188596;0
Aramaua;Saudi Arabia;35.41536506;29.57781345;0
Rabeah;Syria;36.58010124;35.65551172;0
Dur Karbani (Ninqoshaborat (Halabiye));Syria;39.82188277;35.6896674;0
Mari;SyriaChaldean (Akkadian) city;40.8906689;34.54847567;0
Hamath(Hama);SyriaHittite City;36.75416225;35.13703851;0
Kadesh;SyriaHittite city;36.51862706;34.55545338;0
Ugarit;SyriaPhoenician;35.78591995;35.6024864;0
Gilgal Refaim;Syria;35.80139321;32.90864252;0
Safita;SyriaPhoenician;36.11720481;34.81985578;0
Gibala;SyriaPhoenician;35.93659934;35.37147897;0
Amrit(Marathos);SyriaPhoenician city;35.90805864;34.83892536;0
Arpad;SyriaPhoenician city;37.09466727;36.47265067;0
Antaradus;SyriaPhoenician city;35.87729197;34.89577793;0
Ar(Arvad);SyriaPhoenician city;35.85923196;34.85704164;0
Ramitha;SyriaPhoenician City;35.78222475;35.51795067;0
Balemia;SyriaPhoenician;35.94936841;35.18591999;0
Chagar Bazar;SyriaHurrian;40.89805772;36.87612031;0
Emar;SyriaAmorite;38.11101098;35.98726262;0
Golan;SyriaAmorite;35.94022917;32.7981792;0
Ashtaroth;SyriaAmoriteBashan;35.99798848;32.85980414;0
Aleppo;SyriaAmorite;37.16289217;36.19939658;0
Qatna;SyriaAmorite;36.86673647;34.83497835;0
Aleppo;SyriaAmoriteYamkhad;37.16302652;36.19969763;0
Edrei;SyriaCanaaniteAmoritesBashan;36.10141927;32.61677712;0
Dura-Europos;SyriaSeleucid(Greek)founded 303 BC;40.73026866;34.74888611;0
Mhardeh;SyriaGreek;36.57946058;35.24827185;0
Washukanni;Syria;40.31043876;36.8095066;0
Bara;Syria;36.52637042;35.68207688;0
Tell Barri (Kahat?);Syria;41.12721964;36.73906418;0
Tell Arbid;Syria;41.02198;36.87306;0
Shekhna;Syria;41.50426664;36.95890001;0
Kisrin;Syria;35.69267944;32.99454496;0
Salcah;Syria;36.71064796;32.49330757;0
Kharrab Shams;Syria;36.94323151;36.3393233;0
Barsip;Syria;38.12109974;36.67456959;0
Taite(Taidu);Syria;41.1649901;36.81671957;0
Untitled Placemark;Syria;36.57418233;32.82639495;0
Imtan;Syria;36.8180376;32.41867093;0
Suada (Dionysias);Syria;36.56349171;32.70726476;0
Shakka;Syria;36.69581403;32.89620181;0
Deir Aziz;Syria;35.71285064;32.86495829;0
Nagar(Brak);Syria;41.05819227;36.66726384;0
Shekhna;Syria;41.56256482;36.73922261;0
Salcah;Syria;36.71093071;32.4939721;0
Salamieh;Syria;37.0518701;35.01165135;0
Deir ez-Zor;Syria;40.14276075;35.33805215;0
Dur-Katlimmu;Syria;40.74240798;35.64424447;0
Qarqar;Syria;36.33030059;35.74309096;0
Yabroud;Syria;36.66385774;33.96729941;0
Urkesh;Syria;40.99740881;37.05733861;0
Cyrrus;Syria;36.95958434;36.74546143;0
Bezer (Bostra);Syria;36.48530167;32.51897408;0
Ebla;Syria;36.79853343;35.79898531;0
Dama;Syria;36.43031867;32.95361483;0
Quneitra;Syria;35.82485146;33.12558746;0
Hamoukar;Syria;41.95601685;36.81242335;0
Rakkah(Tuttul)(Callinicum);Syria;39.04766898;35.95794841;0
Burj Haidar;Syria;36.90303;36.34287381;0
Mushabbak;Syria;36.88409758;36.25467246;0
Burj Al Gazz;Syria;36.94131589;36.36721018;0
Fafratin;Syria;36.9067961;36.32144939;0
Qunaya;Syria;36.31385163;35.92153508;0
Guzana(Gozan);Syria;40.06663253;36.84396948;0
Apameia(Pharmake);Syria;36.39746177;35.41915419;0
Dumeir;Syria;36.68838279;33.63965706;0
Chalcis;Syria;37.00088638;35.99267189;0
Symeon;Syria;36.84414577;36.33385596;0
Rusafa(Sergiopolis);Syria;38.75738795;35.62917711;0
Zobah;Syria;36.92555455;34.31240654;0
Mabog (Hierapolis);Syria;37.95643549;36.5280506;0
Canatha;SyriaBecame one of the Ten Cities of the Decapolis;36.62057387;32.75899309;0
Terqa;Syria;40.5623008;34.95417735;0
Emessa;Syria;36.71574096;34.72775822;0
Ashteroth Karnaim;Syria;36.01669444;32.76638842;0
Philippopolis;Syria;36.62720474;32.85422499;0
Gamala;Syria;35.73780901;32.90172459;0
Tadmor(Palmyra);Syria;38.26963319;34.55431067;0
Caesarea Philippi;Syria;35.69359418;33.24755844;0
Bethsaida;Syria;35.62520981;32.90789404;0
Abila Lysaniou;Syria;36.10545955;33.62673812;0
Aphek;Syria;35.67768148;32.77118247;0
Ma`loula;Syria;36.5449299;33.84466376;0
Danaba;Syria;36.37353707;33.69788224;0
Bloudan;Syria;36.12596392;33.72482927;0
Damascus;Syria;36.31384735;33.51349743;0
Shmemis;SyriaNabatean castle;37.01352394;35.03685002;0
Anthea;TurkeyTracian;27.8427827;37.85074927;0
Lygos(Byzantion);TurkeyThacian;28.98528678;41.01522392;0
Megalopolis(Sebasteia);Turkey;37.01628579;39.7479879;0
Satala;Turkey;39.59865646;40.02633542;0
Nicaea;Turkey;29.72179971;40.43019993;0
Apamea (Cibotus);TurkeyGreek(Seleucid);30.17095058;38.0731157;0
Artace;TurkeyGreek;27.79505734;40.39397316;0
Drepanum;TurkeyGreek;29.53657218;40.705331;0
Astacus;TurkeyGreek;29.92029933;40.70990867;0
Abydus;TurkeyGreek;26.41077665;40.1955118;0
Cnidos;TurkeyCarian;27.37395764;36.68634136;0
Phaselis;TurkeyGreek;30.55194479;36.52283129;0
Perinthos;TurkeyGreek;27.96667435;40.9830201;0
Lampascus;TurkeyGreek;26.69142485;40.34817107;0
Miletus;TurkeyCarian;27.2938227;37.502661;0
Smyrna;TurkeyGreek;27.1459406;38.42801762;0
Assos;TurkeyGreek;26.33728935;39.48898817;0
Ephesus;TurkeyGreek;27.34129691;37.93952589;0
Troy(Ilium);TurkeyGreek;26.23922135;39.95818997;0
Cyzicus;TurkeyGreek;27.88789974;40.38526404;0
Phinopolis;TurkeyGreek;29.034903;41.15821673;0
Chrysopolis;TurkeyGreek;29.0152216;41.02567883;0
Calchedon;TurkeyGreek;29.02601823;40.98715465;0
Myrtea;TurkeyGreek;28.90040247;40.3664403;0
Proconnesus;TurkeyGreek;27.658463;40.64943926;0
Parion;TurkeyGreek;27.06673689;40.41733751;0
Sinope;Turkey;35.15840584;42.02923124;0
Platana;Turkey;39.5778078;41.01936428;0
Atina;Turkey;40.88525832;41.17957377;0
Selinus;Turkey;32.31679476;36.27463006;0
Trebizond;Turkey;39.72912476;41.00656958;0
Cotyora;Turkey;37.87967346;40.98553997;0
Kerasus;Turkey;38.38470263;40.91787927;0
Rhizos;TurkeyGreek;40.51677207;41.0259273;0
Kytoros;Turkey;33.0029511;41.89178762;0
Soli;TurkeyGreekColony of Rhodesfounded ~ 700 BC;34.46911599;36.71865488;0
S?ke;Turkey;27.4060594;37.74794965;0
Magnesia on the Maeander;Turkey;27.52689903;37.85242956;0
Didyma;Turkey;27.26346915;37.37416827;0
Rodosto;Turkey;27.51456152;40.97854877;0
Selymbria;TurkeyThrace;28.24700221;41.07357249;0
Kallipolis;Turkey;26.67293725;40.40863595;0
Vezirk?pr?;TurkeyHittite;35.45511113;41.14401641;0
Nerik;TurkeyHittite;35.41992249;41.20700511;0
Tuwanuwa;TurkeyHittiteCalled Dana by the Greeks and PersiansCalled Tyana by the Romans;34.57186833;37.82310723;0
Zoropassos;TurkeyHittite;34.62173513;38.74087555;0
Venessa;TurkeyHittite;34.84700584;38.71306182;0
Amaseia;TurkeyHittite;35.83431367;40.64926367;0
Tire;TurkeyHittite;27.73357724;38.08456137;0
Karatepe;TurkeyHittite;36.23727011;37.29092847;0
Niksar;TurkeyHittite;36.94996849;40.58979166;0
Ayas;TurkeyHittite;35.79197867;36.76777165;0
Nyssa;TurkeyHittite;34.71343754;38.62498285;0
Milid;TurkeyHittite;38.37577911;38.3855969;0
Sapinuwa;TurkeyHittite;31.2590839;39.25253441;0
Alaca Hoyuk;TurkeyHittite;34.69535191;40.23459851;0
Hattusha;TurkeyHittite;34.61643112;40.01186906;0
Carchemish;TurkeyHittite;38.01596767;36.82897843;0
Iskila;TurkeyHittite;34.46797846;40.73280728;0
Ankuwash;TurkeyHittite;32.83936226;39.92533352;0
Adana;TurkeyHittite city;35.32708579;37.00351133;0
Karum Kanish(Kussara);TurkeyHittite cityAssyrian trade center (Kanesh);35.6346661;38.85066395;0
Gangra;TurkeyHittite;33.616808;40.60012698;0
Sam'al (Zincirli);TurkeyHittite city;36.6781796;37.10221479;0
Mazaca;TurkeyHittiteLater called Eusebia then Caesarea;35.47801682;38.72778559;0
Talas;TurkeyHittite;35.5696145;38.68876981;0
Tarsus;TurkeyHittite City;34.86949985;36.93207629;0
Osmaniye;TurkeyHittite;36.24897544;37.07501456;0
Ni?de;TurkeyHittite;34.67888015;37.96770084;0
Zephyrion;TurkeyHittite;34.63144839;36.80200143;0
Flaviopolis(Sis);TurkeyHittite;35.81415194;37.45045243;0
Sungurlu;TurkeyHittite;34.37634137;40.16337078;0
Macissus;TurkeyHittite;34.15698388;39.1481521;0
Antioch(Alalah);TurkeyHittite;36.16787036;36.20052244;0
Cyme;TurkeyIonian;26.93495229;38.75562351;0
Pitane;TurkeyIonian;26.93475756;38.93301942;0
Erythrae;TurkeyIonian;26.48115436;38.38193489;0
Temnus;TurkeyIonian;27.08486143;38.58959443;0
Priene;TurkeyIonian;27.29844213;37.65942458;0
Holmi;TurkeyIonian;33.8843229;36.31892219;0
Phocaea;TurkeyIonian;26.75941239;38.66879294;0
Magnesia ad Sipylum;TurkeyLydian;27.42568429;38.61425412;0
Sardis;TurkeyLydian;28.11822217;38.47754205;0
Olympos;TurkeyLycian;30.47508148;36.40342788;0
Limyra;TurkeyLycia;30.1697711;36.34164475;0
Arykanda;TurkeyLycian;30.06641717;36.50531207;0
Idebessos;TurkeyLycia;30.204796;36.55396807;0
Doliciste;TurkeyLycianPartially underwater;29.8608546;36.1889833;0
Pinara;TurkeyLycian;29.2553173;36.4897524;0
Tlos;TurkeyLycian;29.42100605;36.55390772;0
Phellos;TurkeyLycian;29.6622462;36.24294353;0
Habesa;TurkeyLycian;29.63816182;36.20128421;0
