kml_name;kml_description;kml_description_2;longitude;latitude;height
Mareal / Tell el Ghaltah;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.19.11&version=ESV"">19:11</a>";;35.174167;32.683333;0
Mareshah / Tel Maresha;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.15.44&version=ESV"">15:44</a>, 2Chr <a href=""https://www.biblegateway.com/passage/?search=2Chr.11.8&version=ESV"">11:8</a>, <a href=""https://www.biblegateway.com/passage/?search=2Chr.14.9&version=ESV"">14:9</a>, <a href=""https://www.biblegateway.com/passage/?search=2Chr.14.10&version=ESV"">14:10</a>, <a href=""https://www.biblegateway.com/passage/?search=2Chr.20.37&version=ESV"">20:37</a>, Mic <a href=""https://www.biblegateway.com/passage/?search=Mic.1.15&version=ESV"">1:15</a>";;34.898241;31.592963;0
Maroth / Khirbet Qufin;"Mic <a href=""https://www.biblegateway.com/passage/?search=Mic.1.12&version=ESV"">1:12</a>";another name for Meribah 2;35.11352;31.62071;0
Maroth / Beit Ummar;"Mic <a href=""https://www.biblegateway.com/passage/?search=Mic.1.12&version=ESV"">1:12</a>";another name for Meribah 2;35.102222;31.621389;0
Maroth / Khirbet ez Zawiya;"Mic <a href=""https://www.biblegateway.com/passage/?search=Mic.1.12&version=ESV"">1:12</a>";another name for Meribah 2;35.158731;31.601481;0
Maroth / Khirbet el Hubeila;"Mic <a href=""https://www.biblegateway.com/passage/?search=Mic.1.12&version=ESV"">1:12</a>";another name for Meribah 2;35.10826;31.659966;0
Maroth / Rujm es Sabit;"Mic <a href=""https://www.biblegateway.com/passage/?search=Mic.1.12&version=ESV"">1:12</a>";another name for Merom;35.142696;31.653256;0
Masrekah / within 5 km of Jebel el Musraq;"Gen <a href=""https://www.biblegateway.com/passage/?search=Gen.36.36&version=ESV"">36:36</a>, 1Chr <a href=""https://www.biblegateway.com/passage/?search=1Chr.1.47&version=ESV"">1:47</a>";;35.46361;29.99191;0
Masrekah / within 5 km of Jebel el Musraq;"Gen <a href=""https://www.biblegateway.com/passage/?search=Gen.36.36&version=ESV"">36:36</a>, 1Chr <a href=""https://www.biblegateway.com/passage/?search=1Chr.1.47&version=ESV"">1:47</a>";;35.463611;29.946944;0
Massah / within 500 m of Wadi Rufaiyil;"Exod <a href=""https://www.biblegateway.com/passage/?search=Exod.17.7&version=ESV"">17:7</a>, Deut <a href=""https://www.biblegateway.com/passage/?search=Deut.6.16&version=ESV"">6:16</a>, <a href=""https://www.biblegateway.com/passage/?search=Deut.9.22&version=ESV"">9:22</a>, <a href=""https://www.biblegateway.com/passage/?search=Deut.33.8&version=ESV"">33:8</a>, Ps <a href=""https://www.biblegateway.com/passage/?search=Ps.95.8&version=ESV"">95:8</a>";another name for Mount Hermon;33.88028;28.62755;0
Massah / within 500 m of Wadi Rufaiyil;"Exod <a href=""https://www.biblegateway.com/passage/?search=Exod.17.7&version=ESV"">17:7</a>, Deut <a href=""https://www.biblegateway.com/passage/?search=Deut.6.16&version=ESV"">6:16</a>, <a href=""https://www.biblegateway.com/passage/?search=Deut.9.22&version=ESV"">9:22</a>, <a href=""https://www.biblegateway.com/passage/?search=Deut.33.8&version=ESV"">33:8</a>, Ps <a href=""https://www.biblegateway.com/passage/?search=Ps.95.8&version=ESV"">95:8</a>";another name for Mount Hermon;33.880278;28.623056;0
Massah / within 500 m of Wadi Feiran;"Exod <a href=""https://www.biblegateway.com/passage/?search=Exod.17.7&version=ESV"">17:7</a>, Deut <a href=""https://www.biblegateway.com/passage/?search=Deut.6.16&version=ESV"">6:16</a>, <a href=""https://www.biblegateway.com/passage/?search=Deut.9.22&version=ESV"">9:22</a>, <a href=""https://www.biblegateway.com/passage/?search=Deut.33.8&version=ESV"">33:8</a>, Ps <a href=""https://www.biblegateway.com/passage/?search=Ps.95.8&version=ESV"">95:8</a>";another name for Mount Hermon;33.61194;28.717;0
Massah / within 500 m of Wadi Feiran;"Exod <a href=""https://www.biblegateway.com/passage/?search=Exod.17.7&version=ESV"">17:7</a>, Deut <a href=""https://www.biblegateway.com/passage/?search=Deut.6.16&version=ESV"">6:16</a>, <a href=""https://www.biblegateway.com/passage/?search=Deut.9.22&version=ESV"">9:22</a>, <a href=""https://www.biblegateway.com/passage/?search=Deut.33.8&version=ESV"">33:8</a>, Ps <a href=""https://www.biblegateway.com/passage/?search=Ps.95.8&version=ESV"">95:8</a>";another name for Mount Hermon;33.611944;28.7125;0
Massah / within 500 m of Wadi el Sheikh;"Exod <a href=""https://www.biblegateway.com/passage/?search=Exod.17.7&version=ESV"">17:7</a>, Deut <a href=""https://www.biblegateway.com/passage/?search=Deut.6.16&version=ESV"">6:16</a>, <a href=""https://www.biblegateway.com/passage/?search=Deut.9.22&version=ESV"">9:22</a>, <a href=""https://www.biblegateway.com/passage/?search=Deut.33.8&version=ESV"">33:8</a>, Ps <a href=""https://www.biblegateway.com/passage/?search=Ps.95.8&version=ESV"">95:8</a>";another name for Mount Hermon;33.68167;28.70394;0
Massah / within 500 m of Wadi el Sheikh;"Exod <a href=""https://www.biblegateway.com/passage/?search=Exod.17.7&version=ESV"">17:7</a>, Deut <a href=""https://www.biblegateway.com/passage/?search=Deut.6.16&version=ESV"">6:16</a>, <a href=""https://www.biblegateway.com/passage/?search=Deut.9.22&version=ESV"">9:22</a>, <a href=""https://www.biblegateway.com/passage/?search=Deut.33.8&version=ESV"">33:8</a>, Ps <a href=""https://www.biblegateway.com/passage/?search=Ps.95.8&version=ESV"">95:8</a>";another name for Mount Hermon;33.681667;28.699444;0
Massah / within 500 m of Wadi Sudr;"Exod <a href=""https://www.biblegateway.com/passage/?search=Exod.17.7&version=ESV"">17:7</a>, Deut <a href=""https://www.biblegateway.com/passage/?search=Deut.6.16&version=ESV"">6:16</a>, <a href=""https://www.biblegateway.com/passage/?search=Deut.9.22&version=ESV"">9:22</a>, <a href=""https://www.biblegateway.com/passage/?search=Deut.33.8&version=ESV"">33:8</a>, Ps <a href=""https://www.biblegateway.com/passage/?search=Ps.95.8&version=ESV"">95:8</a>";another name for Mount Jearim;32.80587;29.64075;0
Massah / within 500 m of Wadi Sudr;"Exod <a href=""https://www.biblegateway.com/passage/?search=Exod.17.7&version=ESV"">17:7</a>, Deut <a href=""https://www.biblegateway.com/passage/?search=Deut.6.16&version=ESV"">6:16</a>, <a href=""https://www.biblegateway.com/passage/?search=Deut.9.22&version=ESV"">9:22</a>, <a href=""https://www.biblegateway.com/passage/?search=Deut.33.8&version=ESV"">33:8</a>, Ps <a href=""https://www.biblegateway.com/passage/?search=Ps.95.8&version=ESV"">95:8</a>";another name for Mount Jearim;32.80587;29.63625;0
Massah / within 500 m of Jabal Huwayti;"Exod <a href=""https://www.biblegateway.com/passage/?search=Exod.17.7&version=ESV"">17:7</a>, Deut <a href=""https://www.biblegateway.com/passage/?search=Deut.6.16&version=ESV"">6:16</a>, <a href=""https://www.biblegateway.com/passage/?search=Deut.9.22&version=ESV"">9:22</a>, <a href=""https://www.biblegateway.com/passage/?search=Deut.33.8&version=ESV"">33:8</a>, Ps <a href=""https://www.biblegateway.com/passage/?search=Ps.95.8&version=ESV"">95:8</a>";another name for Mount Moriah;33.86139;28.62616;0
Massah / within 500 m of Jabal Huwayti;"Exod <a href=""https://www.biblegateway.com/passage/?search=Exod.17.7&version=ESV"">17:7</a>, Deut <a href=""https://www.biblegateway.com/passage/?search=Deut.6.16&version=ESV"">6:16</a>, <a href=""https://www.biblegateway.com/passage/?search=Deut.9.22&version=ESV"">9:22</a>, <a href=""https://www.biblegateway.com/passage/?search=Deut.33.8&version=ESV"">33:8</a>, Ps <a href=""https://www.biblegateway.com/passage/?search=Ps.95.8&version=ESV"">95:8</a>";another name for Mount Nebo;33.861389;28.621667;0
Massah / along Wadi Rufaiyil;"Exod <a href=""https://www.biblegateway.com/passage/?search=Exod.17.7&version=ESV"">17:7</a>, Deut <a href=""https://www.biblegateway.com/passage/?search=Deut.6.16&version=ESV"">6:16</a>, <a href=""https://www.biblegateway.com/passage/?search=Deut.9.22&version=ESV"">9:22</a>, <a href=""https://www.biblegateway.com/passage/?search=Deut.33.8&version=ESV"">33:8</a>, Ps <a href=""https://www.biblegateway.com/passage/?search=Ps.95.8&version=ESV"">95:8</a>";another name for Shamir 1;33.840388;28.596009;0
Massah / along Wadi Rufaiyil;"Exod <a href=""https://www.biblegateway.com/passage/?search=Exod.17.7&version=ESV"">17:7</a>, Deut <a href=""https://www.biblegateway.com/passage/?search=Deut.6.16&version=ESV"">6:16</a>, <a href=""https://www.biblegateway.com/passage/?search=Deut.9.22&version=ESV"">9:22</a>, <a href=""https://www.biblegateway.com/passage/?search=Deut.33.8&version=ESV"">33:8</a>, Ps <a href=""https://www.biblegateway.com/passage/?search=Ps.95.8&version=ESV"">95:8</a>";another name for Shamir 1;33.880278;28.623056;0
Massah / along Wadi Feiran;"Exod <a href=""https://www.biblegateway.com/passage/?search=Exod.17.7&version=ESV"">17:7</a>, Deut <a href=""https://www.biblegateway.com/passage/?search=Deut.6.16&version=ESV"">6:16</a>, <a href=""https://www.biblegateway.com/passage/?search=Deut.9.22&version=ESV"">9:22</a>, <a href=""https://www.biblegateway.com/passage/?search=Deut.33.8&version=ESV"">33:8</a>, Ps <a href=""https://www.biblegateway.com/passage/?search=Ps.95.8&version=ESV"">95:8</a>";another name for Shamir 1;33.683859;28.699214;0
Massah / along Wadi Feiran;"Exod <a href=""https://www.biblegateway.com/passage/?search=Exod.17.7&version=ESV"">17:7</a>, Deut <a href=""https://www.biblegateway.com/passage/?search=Deut.6.16&version=ESV"">6:16</a>, <a href=""https://www.biblegateway.com/passage/?search=Deut.9.22&version=ESV"">9:22</a>, <a href=""https://www.biblegateway.com/passage/?search=Deut.33.8&version=ESV"">33:8</a>, Ps <a href=""https://www.biblegateway.com/passage/?search=Ps.95.8&version=ESV"">95:8</a>";another name for Shamir 1;33.611944;28.7125;0
Massah / along Wadi el Sheikh;"Exod <a href=""https://www.biblegateway.com/passage/?search=Exod.17.7&version=ESV"">17:7</a>, Deut <a href=""https://www.biblegateway.com/passage/?search=Deut.6.16&version=ESV"">6:16</a>, <a href=""https://www.biblegateway.com/passage/?search=Deut.9.22&version=ESV"">9:22</a>, <a href=""https://www.biblegateway.com/passage/?search=Deut.33.8&version=ESV"">33:8</a>, Ps <a href=""https://www.biblegateway.com/passage/?search=Ps.95.8&version=ESV"">95:8</a>";another name for Shamir 1;33.925771;28.599632;0
Massah / along Wadi el Sheikh;"Exod <a href=""https://www.biblegateway.com/passage/?search=Exod.17.7&version=ESV"">17:7</a>, Deut <a href=""https://www.biblegateway.com/passage/?search=Deut.6.16&version=ESV"">6:16</a>, <a href=""https://www.biblegateway.com/passage/?search=Deut.9.22&version=ESV"">9:22</a>, <a href=""https://www.biblegateway.com/passage/?search=Deut.33.8&version=ESV"">33:8</a>, Ps <a href=""https://www.biblegateway.com/passage/?search=Ps.95.8&version=ESV"">95:8</a>";another name for Shamir 1;33.681667;28.699444;0
Massah / along Wadi Sudr;"Exod <a href=""https://www.biblegateway.com/passage/?search=Exod.17.7&version=ESV"">17:7</a>, Deut <a href=""https://www.biblegateway.com/passage/?search=Deut.6.16&version=ESV"">6:16</a>, <a href=""https://www.biblegateway.com/passage/?search=Deut.9.22&version=ESV"">9:22</a>, <a href=""https://www.biblegateway.com/passage/?search=Deut.33.8&version=ESV"">33:8</a>, Ps <a href=""https://www.biblegateway.com/passage/?search=Ps.95.8&version=ESV"">95:8</a>";another name for Shamir 1;33.11411;29.86842;0
Massah / along Wadi Sudr;"Exod <a href=""https://www.biblegateway.com/passage/?search=Exod.17.7&version=ESV"">17:7</a>, Deut <a href=""https://www.biblegateway.com/passage/?search=Deut.6.16&version=ESV"">6:16</a>, <a href=""https://www.biblegateway.com/passage/?search=Deut.9.22&version=ESV"">9:22</a>, <a href=""https://www.biblegateway.com/passage/?search=Deut.33.8&version=ESV"">33:8</a>, Ps <a href=""https://www.biblegateway.com/passage/?search=Ps.95.8&version=ESV"">95:8</a>";another name for Shamir 1;32.80587;29.63625;0
Massah / Jabal Huwayti;"Exod <a href=""https://www.biblegateway.com/passage/?search=Exod.17.7&version=ESV"">17:7</a>, Deut <a href=""https://www.biblegateway.com/passage/?search=Deut.6.16&version=ESV"">6:16</a>, <a href=""https://www.biblegateway.com/passage/?search=Deut.9.22&version=ESV"">9:22</a>, <a href=""https://www.biblegateway.com/passage/?search=Deut.33.8&version=ESV"">33:8</a>, Ps <a href=""https://www.biblegateway.com/passage/?search=Ps.95.8&version=ESV"">95:8</a>";another name for Shamir 1;33.861389;28.621667;0
Massah / Ain el Qudeirat;"Exod <a href=""https://www.biblegateway.com/passage/?search=Exod.17.7&version=ESV"">17:7</a>, Deut <a href=""https://www.biblegateway.com/passage/?search=Deut.6.16&version=ESV"">6:16</a>, <a href=""https://www.biblegateway.com/passage/?search=Deut.9.22&version=ESV"">9:22</a>, <a href=""https://www.biblegateway.com/passage/?search=Deut.33.8&version=ESV"">33:8</a>, Ps <a href=""https://www.biblegateway.com/passage/?search=Ps.95.8&version=ESV"">95:8</a>";another name for Kinah;34.422222;30.648333;0
Massah / Ein Qedeis;"Exod <a href=""https://www.biblegateway.com/passage/?search=Exod.17.7&version=ESV"">17:7</a>, Deut <a href=""https://www.biblegateway.com/passage/?search=Deut.6.16&version=ESV"">6:16</a>, <a href=""https://www.biblegateway.com/passage/?search=Deut.9.22&version=ESV"">9:22</a>, <a href=""https://www.biblegateway.com/passage/?search=Deut.33.8&version=ESV"">33:8</a>, Ps <a href=""https://www.biblegateway.com/passage/?search=Ps.95.8&version=ESV"">95:8</a>";another name for Kinah;34.484081;30.583378;0
Mattanah / Khirbet el Medeiyineh;"Num <a href=""https://www.biblegateway.com/passage/?search=Num.21.18&version=ESV"">21:18</a>, <a href=""https://www.biblegateway.com/passage/?search=Num.21.19&version=ESV"">21:19</a>";;35.907928;31.588347;0
Mattanah / Misna;"Num <a href=""https://www.biblegateway.com/passage/?search=Num.21.18&version=ESV"">21:18</a>, <a href=""https://www.biblegateway.com/passage/?search=Num.21.19&version=ESV"">21:19</a>";another name for Karnaim;35.759526;31.280864;0
Mattanah / Khirbet al Balua;"Num <a href=""https://www.biblegateway.com/passage/?search=Num.21.18&version=ESV"">21:18</a>, <a href=""https://www.biblegateway.com/passage/?search=Num.21.19&version=ESV"">21:19</a>";another name for Kartan;35.782764;31.359913;0
Mattanah / Rabba;"Num <a href=""https://www.biblegateway.com/passage/?search=Num.21.18&version=ESV"">21:18</a>, <a href=""https://www.biblegateway.com/passage/?search=Num.21.19&version=ESV"">21:19</a>";another name for Kartan;35.7383;31.270041;0
Mattanah / Khirbet el Medeineh;"Num <a href=""https://www.biblegateway.com/passage/?search=Num.21.18&version=ESV"">21:18</a>, <a href=""https://www.biblegateway.com/passage/?search=Num.21.19&version=ESV"">21:19</a>";another name for Kartan;35.871731;31.281151;0
Mattanah / Kerak;"Num <a href=""https://www.biblegateway.com/passage/?search=Num.21.18&version=ESV"">21:18</a>, <a href=""https://www.biblegateway.com/passage/?search=Num.21.19&version=ESV"">21:19</a>";another name for Kartan;35.701389;31.180556;0
Mattanah / Khirbet el Medeiyineh;"Num <a href=""https://www.biblegateway.com/passage/?search=Num.21.18&version=ESV"">21:18</a>, <a href=""https://www.biblegateway.com/passage/?search=Num.21.19&version=ESV"">21:19</a>";another name for Kartan;35.907928;31.588347;0
Mearah / Jezzine;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.13.4&version=ESV"">13:4</a>";;35.583611;33.54;0
Mearah / El Mghairiye;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.13.4&version=ESV"">13:4</a>";;35.4582;33.6031;0
Mearah / Khirbet ?Ara;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.13.4&version=ESV"">13:4</a>";;35.0814;32.5048;0
Mearah / along Wadi Ara;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.13.4&version=ESV"">13:4</a>";;35.144543;32.539045;0
Mearah / along Wadi Ara;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.13.4&version=ESV"">13:4</a>";;35.0545;32.4941;0
Mearah / En Iron;"Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.13.4&version=ESV"">13:4</a>";;35.0093;32.482397;0
Meconah / Khirbet Tatrit;"Neh <a href=""https://www.biblegateway.com/passage/?search=Neh.11.28&version=ESV"">11:28</a>";another name for Midian;34.928577;31.350265;0
Meconah / Khirbet Umm ed Demineh;"Neh <a href=""https://www.biblegateway.com/passage/?search=Neh.11.28&version=ESV"">11:28</a>";another name for Midian;34.933241;31.372823;0
Meconah / Minieh;"Neh <a href=""https://www.biblegateway.com/passage/?search=Neh.11.28&version=ESV"">11:28</a>";another name for Midian;34.3099;31.248575;0
Meconah / Khirbet Umm ed Demineh;"Neh <a href=""https://www.biblegateway.com/passage/?search=Neh.11.28&version=ESV"">11:28</a>";;34.933241;31.372823;0
Meconah / Tell esh Sharia;"Neh <a href=""https://www.biblegateway.com/passage/?search=Neh.11.28&version=ESV"">11:28</a>";;34.6816;31.3912;0
Medeba / Madaba;"Num <a href=""https://www.biblegateway.com/passage/?search=Num.21.30&version=ESV"">21:30</a>, Josh <a href=""https://www.biblegateway.com/passage/?search=Josh.13.9&version=ESV"">13:9</a>, <a href=""https://www.biblegateway.com/passage/?search=Josh.13.16&version=ESV"">13:16</a>, 1Chr <a href=""https://www.biblegateway.com/passage/?search=1Chr.19.7&version=ESV"">19:7</a>, Isa <a href=""https://www.biblegateway.com/passage/?search=Isa.15.2&version=ESV"">15:2</a>";;35.79548;31.716107;0
Media;"Ezra <a href=""https://www.biblegateway.com/passage/?search=Ezra.6.2&version=ESV"">6:2</a>, Esth <a href=""https://www.biblegateway.com/passage/?search=Esth.1.3&version=ESV"">1:3</a>, <a href=""https://www.biblegateway.com/passage/?search=Esth.1.14&version=ESV"">1:14</a>, <a href=""https://www.biblegateway.com/passage/?search=Esth.1.18&version=ESV"">1:18</a>, <a href=""https://www.biblegateway.com/passage/?search=Esth.1.19&version=ESV"">1:19</a>, <a href=""https://www.biblegateway.com/passage/?search=Esth.10.2&version=ESV"">10:2</a>, Isa <a href=""https://www.biblegateway.com/passage/?search=Isa.21.2&version=ESV"">21:2</a>, Jer <a href=""https://www.biblegateway.com/passage/?search=Jer.25.25&version=ESV"">25:25</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer.51.11&version=ESV"">51:11</a>, <a href=""https://www.biblegateway.com/passage/?search=Jer.51.28&version=ESV"">51:28</a>, Dan <a href=""https://www.biblegateway.com/passage/?search=Dan.8.20&version=ESV"">8:20</a>";;50.011002;30.088045;0
